1709653200, 3, 79
1709653200, 4, 66
1709653200, 5, 46
1709653500, 1, 32
1709653500, 2, 15
1709653500, 3, 51
1709653500, 4, 69
1709653500, 5, 76
1709653800, 1, 53
1709653800, 2, 63
1709653800, 3, 54
1709653800, 4, 45
1709653800, 5, 72
1709654100, 1, 86
1709654100, 2, 29
1709654100, 3, 67
1709654100, 4, 41
1709654100, 5, 47
1709654400, 1, 50
1709654400, 2, 55
1709654400, 3, 27
1709654400, 4, 74
1709654400, 5, 54
1709654700, 1, 59
1709654700, 2, 57
1709654700, 3, 55
1709654700, 4, 57
1709654700, 5, 48
1709655000, 1, 63
1709655000, 2, 51
1709655000, 3, 40
1709655000, 4, 43
1709655000, 5, 55
1709655300, 1, 34
1709655300, 2, 29
1709655300, 3, 30
1709655300, 4, 65
1709655300, 5, 68
1709655600, 1, 46
1709655600, 2, 56
1709655600, 3, 51
1709655600, 4, 57
1709655600, 5, 48
1709655900, 1, 41
1709655900, 2, 87
1709655900, 3, 8
1709655900, 4, 41
1709655900, 5, 65
1709656200, 1, 36
1709656200, 2, 69
1709656200, 3, 79
1709656200, 4, 65
1709656200, 5, 76
1709656500, 1, 39
1709656500, 2, 35
1709656500, 3, 82
1709656500, 4, 19
1709656500, 5, 66
1709656800, 1, 63
1709656800, 2, 27
1709656800, 3, 51
1709656800, 4, 59
1709656800, 5, 32
1709657100, 1, 47
1709657100, 2, 52
1709657100, 3, 53
1709657100, 4, 69
1709657100, 5, 51
1709657400, 1, 51
1709657400, 2, 51
1709657400, 3, 13
1709657400, 4, 34
1709657400, 5, 93
1709657700, 1, 48
1709657700, 2, 27
1709657700, 3, 13
1709657700, 4, 46
1709657700, 5, 64
1709658000, 1, 52
1709658000, 2, 72
1709658000, 3, 47
1709658000, 4, 74
1709658000, 5, 31
1709658300, 1, 81
1709658300, 2, 43
1709658300, 3, 49
1709658300, 4, 46
1709658300, 5, 9
1709658600, 1, 72
1709658600, 2, 26
1709658600, 3, 82
1709658600, 4, 58
1709658600, 5, 42
1709658900, 1, 68
1709658900, 2, 69
1709658900, 3, 87
1709658900, 4, 40
1709658900, 5, 66
1709659200, 1, 16
1709659200, 2, 5
1709659200, 3, 37
1709659200, 4, 37
1709659200, 5, 28
1709659500, 1, 0
1709659500, 2, 80
1709659500, 3, 48
1709659500, 4, 46
1709659500, 5, 26
1709659800, 1, 112
1709659800, 2, 81
1709659800, 3, 104
1709659800, 4, 17
1709659800, 5, 59
1709660100, 1, 31
1709660100, 2, 30
1709660100, 3, 90
1709660100, 4, 55
1709660100, 5, 53
1709660400, 1, 30
1709660400, 2, 106
1709660400, 3, 39
1709660400, 4, 0
1709660400, 5, 49
1709660700, 1, 48
1709660700, 2, 58
1709660700, 3, 70
1709660700, 4, 57
1709660700, 5, 30
1709661000, 1, 50
1709661000, 2, 37
1709661000, 3, 10
1709661000, 4, 30
1709661000, 5, 57
1709661300, 1, 26
1709661300, 2, 69
1709661300, 3, 55
1709661300, 4, 74
1709661300, 5, 76
1709661600, 1, 47
1709661600, 2, 36
1709661600, 3, 47
1709661600, 4, 53
1709661600, 5, 110
1709661900, 1, 1
1709661900, 2, 42
1709661900, 3, 55
1709661900, 4, 55
1709661900, 5, 26
1709662200, 1, 49
1709662200, 2, 54
1709662200, 3, 47
1709662200, 4, 52
1709662200, 5, 80
1709662500, 1, 52
1709662500, 2, 71
1709662500, 3, 68
1709662500, 4, 59
1709662500, 5, 35
1709662800, 1, 56
1709662800, 2, 30
1709662800, 3, 47
1709662800, 4, 64
1709662800, 5, 64
1709663100, 1, 22
1709663100, 2, 14
1709663100, 3, 26
1709663100, 4, 37
1709663100, 5, 64
